Old_Dialogue_ID,Old_Utterance_ID,Speaker,Emotion,Sentiment,Mean Pitch distance,Max Pitch distance,Mean Intensity distance,Max Intensity distance,Jitter distance,Shimmer distance,Mean Nhr distance,Speechrate distance
733-733,01-Feb,Rachel-Ross,neutral-neutral,neutral-neutral,0.185547664,2.472677757,0.551493103,0.57135618,0.467372242,0.301280419,0.026865013,0.079953212
733-733,02-Mar,Ross-Rachel,neutral-neutral,neutral-neutral,0.036805397,0.437685793,0.551493103,0.154952359,0.255101405,0.459017128,0.32575903,0.219481478
733-733,03-Apr,Rachel-Ross,neutral-neutral,neutral-neutral,0.357111776,0.146960406,0.194614968,0.557676286,0.914020415,1.95707612,2.162712686,0.15511459
733-733,04-May,Ross-Rachel,neutral-neutral,neutral-neutral,0.632026304,0.264365764,0.587663714,0.557676286,0.277207903,1.360242546,2.529925335,0.475049493
733-733,07-Aug,Rachel-Ross,neutral-positive,neutral-positive,0.789710592,2.059769581,0.409224646,0.557676286,1.578676045,0.535370109,1.310591099,0.646129528
733-733,08-May,Ross-Rachel,positive-neutral,positive-neutral,1.884697639,0.891820174,0.409224646,0.557676286,1.260269789,0.767260861,0.482773002,1.021516578
733-733,05-Jun,Rachel-Phoebe,neutral-neutral,neutral-neutral,1.123731279,0.977281829,0.350723717,0.305688935,0.034525245,0.206082315,1.929376509,0.65819608
733-733,06-Jul,Phoebe-Rachel,neutral-neutral,neutral-neutral,0.028744232,0.190667578,0.350723717,0.305688935,0.283881011,0.025808436,0.136012408,0.28280903
733-733,07-Aug,Rachel-Ross,neutral-positive,neutral-positive,0.789710592,2.059769581,0.409224646,0.557676286,1.578676045,0.535370109,1.310591099,0.646129528
733-733,08-Sep,Ross-Phoebe,positive-neutral,positive-neutral,0.12986448,0.643202908,0.769047884,0.484111796,0.393237024,0.875147013,0.925484215,0.951322611
733-733,09-Oct,Phoebe-Ross,neutral-negative,neutral-negative,0.43637489,0.384689353,1.304365087,0.009026033,0.375501822,0.781518326,0.015840296,0.320535846
733-733,10-Nov,Ross-Phoebe,negative-positive,negative-negative,0.721123088,0.020733295,0.771454871,0.223098413,0.475674934,0.970655956,1.206970107,0.47962932
733-733,11-Dec,Phoebe-Ross,positive-positive,negative-positive,0.98636556,2.304358676,0.593015803,0.698184176,0.256035264,0.026566695,0.457566128,0.277279996
927-927,0-1,Phoebe-Monica,neutral-neutral,neutral-neutral,0.639990028,0.610180319,0.799080905,0.012537896,0.374355582,1.001208449,0.425660144,0.682718808
927-927,01-Feb,Monica-Phoebe,neutral-positive,neutral-negative,0.602075869,0.489989331,3.108358508,0.476786787,0.827721764,0.021475523,0.070643944,1.343373137
927-927,02-Mar,Phoebe-Monica,positive-neutral,negative-neutral,0.144938907,0.718663768,1.7429116,1.183420991,0.040020534,1.75657709,4.053250762,0.296879911
927-927,03-Apr,Monica-Phoebe,neutral-positive,neutral-negative,0.055125626,2.384951802,0.921639481,2.111918774,0.360671915,1.75657709,3.143359934,0.199338143
113-113,0-1,Monica-Rachel,neutral-negative,neutral-negative,0.603269266,0.077917677,1.993869272,0.061026593,0.234359979,1.685628601,0.525717908,0.328405308
113-113,01-Feb,Rachel-Monica,negative-neutral,negative-neutral,0.834021976,2.211745206,0.969784091,0.061026593,0.665869999,1.185754102,0.945248321,0.590849323
113-113,05-Jun,Monica-Rachel,neutral-positive,neutral-negative,0.84979087,1.76211514,1.163695709,0.327169762,1.190153764,0.500071674,0.094172334,0.137864634
113-113,06-Jul,Rachel-Monica,positive-neutral,negative-neutral,0.89230065,2.0401515,0.993014845,0.801514842,3.778314951,0.723156161,0.424440957,0.074326621
113-113,07-Aug,Monica-Rachel,neutral-negative,neutral-negative,0.427590105,1.251607374,0.727998254,1.009716753,4.521262882,1.333448703,1.56877805,0.653538095
113-113,08-Sep,Rachel-Monica,negative-negative,negative-negative,0.015643308,0.980022014,0.0452748,0.535371673,0.204944503,0.891410923,0.015622901,0.836450605
113-113,09-Oct,Monica-Rachel,negative-negative,negative-negative,1.895806715,1.692891598,0.201730536,0.535371673,0.417215341,0.328790738,0.103934705,0.683498032
113-113,10-Nov,Rachel-Monica,negative-negative,negative-negative,0.045758751,0.022683676,0.993035508,0.176145946,0.257957143,0.134624611,0.458414573,0.286143647
113-113,11-Dec,Monica-Rachel,negative-negative,negative-negative,1.28518805,0.908555308,0.054301091,0.240257875,1.637717586,0.598406114,0.099741752,0.450675075
113-113,Dec-13,Rachel-Monica,negative-negative,negative-negative,0.663384147,0.683373488,1.761109726,0.003085335,1.300131344,1.445300927,0.885245506,0.762866644
47-47,04-May,Joey-Chandler,neutral-neutral,neutral-neutral,0.242056455,2.637152343,0.777288142,0.060550425,0.676056262,2.641940215,0.684218379,0.492259302
47-47,05-Jun,Chandler-Joey,neutral-negative,neutral-negative,0.129192685,2.46252351,0.211169403,0.153236402,0.24449876,0.828835564,0.796260709,0.271829917
47-47,06-Jul,Joey-Chandler,negative-neutral,negative-neutral,0.246757432,0.922524651,0.151609752,0.643732677,0.931697774,1.474537848,1.535303989,0.449541358
47-47,09-Oct,Chandler-Joey,neutral-neutral,neutral-neutral,0.614430627,0.314196506,0.151609752,0.154934356,1.220937829,0.420593403,1.119808381,0.118637896
47-47,10-Jul,Joey-Chandler,neutral-neutral,neutral-neutral,1.339236709,0.321513873,0.151609752,1.071306331,2.398993282,1.890259338,2.12279569,0.494819029
47-47,07-Aug,Chandler-Monica,neutral-neutral,neutral-neutral,0.236637806,0.473487715,0.053669444,1.201871692,1.170559254,1.419738922,0.779474953,0.776006572
47-47,08-Sep,Monica-Chandler,neutral-neutral,neutral-neutral,0.961443888,0.466170348,0.053669444,0.024368995,0.007496199,0.049927014,0.223512356,0.162549647
47-47,09-Nov,Chandler-Monica,neutral-neutral,neutral-neutral,0.44805304,1.962794721,0.458373147,0.735886615,0.457611188,0.371454796,0.44595107,0.776690989
47-47,11-Dec,Monica-Chandler,neutral-neutral,neutral-neutral,0.691401475,0.240827098,0.085795585,0.245105935,0.03324525,0.248652521,0.020350047,0.327767041
47-47,Dec-13,Chandler-Monica,neutral-neutral,neutral-neutral,0.234834808,1.546180216,0.426247005,0.482278475,0.48336024,0.131417346,0.073907121,0.184296676
47-47,13-0,Monica-Joey,neutral-negative,neutral-negative,0.885905222,0.913810746,0.159834289,0.511367589,0.020073022,0.0459018,0.437585146,0.552561402
47-47,10-Nov,Joey-Monica,neutral-neutral,neutral-neutral,1.062483667,2.276991227,0.306763395,0.580952259,1.678549017,0.049138608,0.673857311,0.658053094
160-160,0-1,Chandler-Monica,negative-negative,negative-negative,0.863879317,0.321356966,0.576420748,0.711375417,0.595888987,0.534580117,0.183326074,0.419984538
160-160,07-Aug,Monica-Joey,negative-negative,negative-negative,1.208998198,0.90692317,0.711383846,0.511367589,0.072507516,2.474991841,0.698265193,0.687909798
160-160,Dec-13,Joey-Chandler,negative-negative,negative-negative,1.470051606,1.521969553,0.497742253,0.060550425,0.175198955,0.773439815,1.38130641,0.078544384
430-430,0-1,Ross-Phoebe,negative-neutral,negative-neutral,0.720702552,1.519709788,0.061710245,0.007229275,0.354650132,0.740488159,0.275614609,0.064978941
430-430,01-Feb,Phoebe-Rachel,neutral-negative,neutral-negative,1.940684045,1.098831056,0.503286691,0.209998795,0.466340316,0.366819968,0.971903053,0.184093617
430-430,02-Mar,Rachel-Phoebe,negative-negative,negative-negative,1.048895627,0.611625555,0.384897002,0.02212565,0.165820979,0.185461913,0.194359982,0.125913037
430-430,03-Apr,Phoebe-Rachel,negative-positive,negative-negative,0.44733639,0.17642225,0.084470207,0.02212565,0.378091817,0.437982075,0.621351435,0.043060223
430-430,04-May,Rachel-Phoebe,positive-neutral,negative-neutral,1.138585132,0.690755158,0.262106945,0.209998795,0.177745592,0.710340263,1.241731545,0.116010055
430-430,05-Jun,Phoebe-Rachel,neutral-neutral,neutral-neutral,0.988041696,0.962647254,0.105651209,0.206405026,0.283881011,1.094290525,1.907838211,0.127462843
430-430,06-Jul,Rachel-Phoebe,neutral-positive,neutral-positive,0.469391838,0.216013816,0.427259007,0.206405026,1.586131469,1.756272231,2.296609747,0.46886067
430-430,07-Aug,Phoebe-Joey,positive-negative,positive-negative,0.719245257,0.406006871,0.642500302,0.157675071,2.158986364,1.867864645,3.707335709,0.911715722
673-673,0-1,Russell-Ross,neutral-neutral,neutral-neutral,0.50168362,1.385152386,1.224859188,1.604703123,0.310928934,1.200500192,0.41213855,0.572170745
673-673,01-Feb,Ross-Russell,neutral-neutral,neutral-neutral,0.329744339,2.029400885,1.224859188,1.604703123,0.685220718,0.688964323,0.025458686,0.237797077
673-673,02-Mar,Russell-Ross,neutral-neutral,neutral-neutral,0.120592727,1.730733536,0.867981053,1.12961736,0.136121543,0.876221697,0.230435355,0.434601688
673-673,03-Apr,Ross-Russell,neutral-neutral,neutral-neutral,0.282572929,1.672535211,1.260900847,1.578395442,0.510413327,1.19113245,0.953039379,0.715564987
673-673,05-Jun,Russell-Ross,neutral-neutral,neutral-neutral,0.942964693,2.405017076,0.55953149,1.34085256,1.683332142,2.250899762,2.503677615,0.782797932
673-673,06-Jul,Ross-Russell,neutral-positive,neutral-negative,0.235797503,0.99311292,0.363071592,0.01315384,0.186165006,0.211527372,0.039035429,0.39090195
673-673,07-Aug,Russell-Ross,positive-neutral,negative-neutral,0.483163923,0.938010581,0.184632525,0.224389041,1.24149285,0.913742525,0.706187752,0.568895615
673-673,08-Sep,Ross-Russell,neutral-neutral,neutral-neutral,1.937105008,0.967686756,2.542151292,0.224389041,2.251897134,1.872342883,1.625609002,1.697914709
673-673,09-Oct,Russell-Ross,neutral-neutral,neutral-neutral,2.145947376,0.644444062,2.899029427,0.224389041,2.80099631,2.36389349,1.808390461,2.002218048
673-673,10-Nov,Ross-Russell,neutral-neutral,neutral-neutral,1.782340001,1.208291382,3.095489324,1.578395442,1.55335703,1.371049867,2.042741893,1.156966159
673-673,11-Dec,Russell-Ross,neutral-neutral,neutral-neutral,1.968460343,0.479231591,2.738611189,1.34085256,1.882816535,1.293025962,1.293337914,0.412563641
673-673,Dec-13,Ross-Russell,neutral-neutral,neutral-neutral,0.020207271,0.33641492,0.20828727,1.367160241,0.238170241,0.342760447,1.729795567,1.985946733
673-673,13-14,Russell-Ross,neutral-neutral,neutral-neutral,0.195968583,0.946129685,0.386726338,1.604703123,0.347990077,0.686065633,0.523437942,1.11729832
673-673,14-15,Ross-Russell,neutral-neutral,neutral-neutral,0.387826427,1.373873173,0.190266441,0.250696722,0.275829564,0.109958769,0.870953082,0.470683584
673-673,15-16,Russell-Ross,neutral-neutral,neutral-neutral,0.108594374,1.398460687,0.166611695,0.01315384,0.053629942,0.05144084,0.258635197,1.240973139
673-673,16-17,Ross-Russell,neutral-neutral,neutral-neutral,0.597465588,1.835622787,0.029848202,0.01315384,0.071133986,0.252633821,0.094589194,1.363543591
673-673,17-18,Russell-Ross,neutral-positive,neutral-negative,0.512099687,1.498038537,1.992677948,0.725782485,0.587785024,0.556927053,0.490311473,1.513321868
926-926,0-1,Chandler-Monica,neutral-negative,neutral-negative,0.261208104,0.148989006,1.482458328,0.245105935,1.29744546,0.838781145,0.031195264,0.56439481
926-926,01-Feb,Monica-Chandler,negative-negative,negative-negative,0.020791948,0.076513405,0.756900019,0.490354072,0.708417734,0.733880247,0.365524367,0.049946026
926-926,02-Mar,Chandler-Monica,negative-neutral,negative-neutral,0.791351564,0.728587109,0.608546889,0.016008993,0.48336024,1.580775059,0.098636942,0.954316781
926-926,03-Apr,Monica-Chandler,neutral-negative,neutral-negative,0.112780555,0.017170447,0.064378158,0.474487282,0.188846376,0.78057959,0.195416419,1.254275283
926-926,06-Jul,Chandler-Monica,neutral-neutral,neutral-neutral,1.117904137,1.117541334,0.436955719,0.245105935,0.92881337,0.661459236,0.819203196,0.673829137
926-926,09-Oct,Monica-Chandler,neutral-positive,neutral-positive,0.397416932,1.178958638,0.479790574,0.474202877,0.766482511,0.433835588,0.648986968,1.230439916
926-926,10-Nov,Chandler-Monica,positive-neutral,positive-neutral,0.380157311,2.490246378,0.821152301,0.474487282,0.583862457,1.288992789,0.595429894,0.365090366
926-926,11-Dec,Monica-Chandler,neutral-neutral,neutral-neutral,0.430840779,0.721671382,0.095593992,0.474487282,1.172890183,0.425415501,0.134815252,0.533479879
926-926,Dec-13,Chandler-Joey,neutral-positive,neutral-positive,0.204897086,1.144030841,0.211169403,0.274337252,1.440999979,0.382728286,0.264171216,0.608398185
926-926,13-Jul,Joey-Monica,positive-neutral,positive-neutral,0.096581096,1.40940261,0.648125122,0.274195049,2.1810985,1.543496355,1.486135174,0.317239418
926-926,Sep-13,Monica-Joey,neutral-positive,neutral-positive,0.141836377,1.733647198,0.034598332,0.748540129,1.618454764,0.047013414,0.182913038,0.940267856
926-926,13-14,Joey-Monica,positive-positive,positive-positive,1.899097366,1.071819578,1.229364376,0.985712669,11.63351327,3.504822965,4.574593114,0.596358798
926-926,14-15,Monica-Joey,positive-neutral,positive-neutral,1.427225037,0.952787738,1.229364376,1.199499496,10.16621776,4.213994919,3.681605728,1.159333525
926-926,15-16,Joey-Monica,neutral-neutral,neutral-neutral,0.151807398,2.621399223,1.50152944,0.725154416,0.038630509,0.471132968,1.218866552,0.991191651
926-926,16-17,Monica-Joey,neutral-positive,neutral-positive,2.39022176,0.949782629,1.007300668,0.083793935,0.729122512,0.762057672,0.809938123,0.09331783
09-Sep,0-1,Joey-Chandler,neutral-negative,neutral-negative,0.410482166,0.979023277,0.414508987,1.134228952,2.517469254,0.948165307,3.0676153,0.609994875
09-Sep,01-Feb,Chandler-Joey,negative-neutral,negative-neutral,0.123852953,0.014463924,0.579251911,0.920442125,0.24449876,0.533060843,0.882146171,0.092858206
09-Sep,02-Mar,Joey-Chandler,neutral-positive,neutral-positive,0.746366246,3.092461507,0.760641489,0.675193987,0.246357678,0.949004032,1.656381989,0.248444917
09-Sep,03-Apr,Chandler-Joey,positive-neutral,positive-neutral,0.16790661,2.88077889,0.557301905,0.033833506,1.195784183,0.879134874,1.256887632,0.645523966
12-Dec,0-1,Ross-Monica,negative-neutral,negative-neutral,1.623344475,1.902252624,0.471307136,0.928607597,0.527139503,0.785859932,0.130682279,0.273795906
12-Dec,01-Feb,Monica-Ross,neutral-negative,neutral-negative,1.198959465,0.968639162,0.064010068,0.453521834,0.527139503,0.501534514,0.267768373,0.570770068
12-Dec,17-18,Ross-Monica,neutral-neutral,neutral-neutral,0.302072601,0.204468167,2.86859743,2.349791127,1.638882415,2.105640578,1.107498612,0.923637979
12-Dec,18-19,Monica-Ross,neutral-positive,neutral-positive,1.51031597,0.081520276,3.225475565,3.299962654,0.321044394,1.559473238,0.446143784,0.787870111
12-Dec,03-Apr,Ross-Chandler,negative-negative,negative-negative,0.113616185,0.026265673,0.215740994,0.005554937,0.881717523,1.106684581,1.116141227,0.421969452
12-Dec,04-May,Chandler-Ross,negative-negative,negative-negative,0.053711323,0.892535662,0.929497265,0.469530826,0.332618347,0.941442947,1.698693232,0.376210951
12-Dec,09-Oct,Ross-Chandler,neutral-neutral,neutral-neutral,1.19465508,0.219911046,0.3166257,0.25850833,0.048418256,0.167018528,0.073112382,0.170646838
12-Dec,14-15,Chandler-Ross,neutral-neutral,neutral-neutral,1.014710479,0.20052771,1.949131896,0.25850833,1.239457031,2.787445993,0.871223491,0.384155
12-Dec,15-16,Ross-Chandler,neutral-neutral,neutral-neutral,1.407278648,2.829670645,1.860049228,2.439221182,0.331283572,1.098651803,0.818018292,0.399976867
12-Dec,16-17,Chandler-Ross,neutral-neutral,neutral-neutral,0.878251566,2.313869486,2.752244567,1.964135419,0.111643902,1.122058975,0.178283187,0.576333778
12-Dec,17-Oct,Ross-Chandler,neutral-neutral,neutral-neutral,0.376514882,0.325392256,0.575569639,0.733594093,0.281041249,0.529829691,0.173642184,0.239518994
12-Dec,10-Nov,Chandler-Monica,neutral-positive,neutral-positive,0.473405783,1.949127179,0.927580882,0.711659822,0.907726177,0.138155304,0.871373175,0.112526635
12-Dec,11-Dec,Monica-Chandler,positive-positive,positive-positive,0.102113011,0.013737993,1.067704468,1.00507714,0.466671851,2.064362917,2.172781288,0.059429398
12-Dec,Dec-13,Chandler-Monica,positive-neutral,positive-neutral,0.799637237,2.389112878,3.286555694,1.716594759,0.354143103,1.304223183,1.815734127,0.146890556
12-Dec,13-14,Monica-Chandler,neutral-neutral,neutral-neutral,1.491907977,0.186942013,0.341235852,0.000142203,0.157800528,1.335914093,0.108896076,0.002146328
114-114,0-1,Rachel-Joey,neutral-neutral,neutral-neutral,0.743083095,0.056840383,0.470937323,0.07466339,0.051149527,0.792137709,1.265025953,0.402688518
114-114,03-Apr,Joey-Rachel,neutral-neutral,neutral-neutral,0.339968721,1.29463796,0.665688771,0.139123437,0.040954237,0.470363219,0.197889056,0.1421565
114-114,04-May,Rachel-Joey,neutral-positive,neutral-positive,0.732422565,0.165379944,0.830431695,0.566697091,0.213577238,0.232808082,0.683548862,0.029011961
114-114,01-Feb,Joey-Ross,neutral-positive,neutral-positive,0.78119054,1.565299578,1.346956762,0.229615749,0.864923091,0.087849187,1.523060762,0.314141679
114-114,02-Mar,Ross-Joey,positive-neutral,positive-neutral,0.032141198,0.244171581,0.523242141,0.015828922,0.001808087,0.374312735,0.794571052,0.319169083
120-120,0-1,Chandler-Monica,positive-neutral,positive-neutral,1.616854414,0.287280389,0.523535736,0.040235785,1.319167592,0.3604549,1.049491224,0.559088272
120-120,04-May,Monica-Chandler,neutral-positive,neutral-positive,0.611597772,0.296654461,0.256476449,0.980850347,0.345082441,0.430013967,0.058759257,0.027231375
120-120,08-Sep,Chandler-Monica,neutral-negative,neutral-negative,0.162285632,0.325925817,0.084885278,0.229239145,0.050568578,1.155591848,0.599271236,0.561001842
120-120,09-Oct,Monica-Chandler,negative-positive,negative-positive,0.096816543,1.63059557,0.084885278,0.474487282,0.04760271,1.100132756,0.027392507,0.639263359
120-120,10-Nov,Chandler-Monica,positive-negative,positive-negative,0.610868933,0.932009182,0.767608733,0.474487282,1.19021351,1.10592495,0.616520322,0.063174149
120-120,11-Dec,Monica-Chandler,negative-positive,negative-negative,0.055246568,1.006256452,0.586219155,0.016008993,0.895699647,0.359779622,0.843969969,0.140544386
120-120,Dec-13,Chandler-Monica,positive-neutral,negative-neutral,0.63949085,0.886174799,0.074176565,0.016008993,0.558113405,0.950540393,1.192090951,0.556810789
